created_at,entry_id,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-08-26 01:45:09 UTC,2850,5.95,9.78,10.28,2637.00,-62.00,70.00,56.00,9.78
2020-08-26 01:47:09 UTC,2851,5.91,10.50,11.09,2639.00,-62.00,70.00,57.00,10.50
2020-08-26 01:49:09 UTC,2852,5.96,9.07,9.64,2641.00,-63.00,70.00,57.00,9.07
2020-08-26 01:51:09 UTC,2853,5.71,9.11,9.88,2643.00,-61.00,70.00,57.00,9.11
2020-08-26 01:53:09 UTC,2854,5.85,9.42,9.86,2645.00,-63.00,70.00,57.00,9.42
2020-08-26 01:55:09 UTC,2855,6.19,9.71,10.49,2647.00,-64.00,70.00,57.00,9.71
2020-08-26 01:57:09 UTC,2856,6.09,9.74,10.00,2649.00,-64.00,70.00,57.00,9.74
2020-08-26 01:59:09 UTC,2857,6.56,10.45,10.73,2651.00,-64.00,70.00,57.00,10.45
2020-08-26 02:01:09 UTC,2858,6.64,11.24,11.42,2653.00,-58.00,69.00,58.00,11.24
2020-08-26 02:03:09 UTC,2859,7.02,11.10,11.73,2655.00,-63.00,69.00,58.00,11.10
2020-08-26 02:05:09 UTC,2860,6.96,10.43,10.98,2657.00,-63.00,69.00,58.00,10.43
2020-08-26 02:07:09 UTC,2861,7.41,11.52,12.25,2659.00,-64.00,69.00,58.00,11.52
2020-08-26 02:09:09 UTC,2862,6.00,9.64,10.12,2661.00,-64.00,69.00,58.00,9.64
2020-08-26 02:11:08 UTC,2863,6.84,10.86,11.14,2663.00,-63.00,69.00,58.00,10.86
2020-08-26 02:13:08 UTC,2864,7.43,11.22,11.53,2665.00,-63.00,69.00,58.00,11.22
2020-08-26 02:15:09 UTC,2865,7.45,11.60,12.00,2667.00,-61.00,69.00,59.00,11.60
2020-08-26 02:17:09 UTC,2866,7.91,12.66,13.40,2669.00,-64.00,68.00,59.00,12.66
2020-08-26 02:19:09 UTC,2867,8.20,12.69,13.49,2671.00,-64.00,69.00,59.00,12.69
2020-08-26 02:21:09 UTC,2868,7.95,12.19,13.05,2673.00,-62.00,68.00,59.00,12.19
2020-08-26 02:23:09 UTC,2869,8.09,13.68,14.32,2675.00,-63.00,69.00,59.00,13.68
2020-08-26 02:25:09 UTC,2870,7.70,12.63,13.75,2677.00,-65.00,68.00,59.00,12.63
2020-08-26 02:27:09 UTC,2871,8.20,13.36,13.86,2679.00,-61.00,69.00,59.00,13.36
2020-08-26 02:29:09 UTC,2872,8.05,12.30,12.49,2681.00,-63.00,69.00,59.00,12.30
2020-08-26 02:31:09 UTC,2873,8.75,12.82,13.05,2683.00,-63.00,68.00,59.00,12.82
2020-08-26 02:33:09 UTC,2874,7.44,12.63,12.98,2685.00,-63.00,68.00,59.00,12.63
2020-08-26 02:35:09 UTC,2875,7.91,12.72,13.53,2687.00,-64.00,68.00,59.00,12.72
2020-08-26 02:37:09 UTC,2876,7.95,12.32,12.70,2689.00,-63.00,68.00,59.00,12.32
2020-08-26 02:39:09 UTC,2877,7.79,12.98,13.52,2691.00,-63.00,68.00,60.00,12.98
2020-08-26 02:41:09 UTC,2878,8.86,13.47,13.67,2693.00,-67.00,68.00,59.00,13.47
2020-08-26 02:43:09 UTC,2879,8.78,13.59,14.07,2695.00,-65.00,68.00,60.00,13.59
2020-08-26 02:45:09 UTC,2880,8.83,14.10,14.68,2697.00,-61.00,68.00,60.00,14.10
2020-08-26 02:47:09 UTC,2881,8.83,13.21,14.28,2699.00,-61.00,68.00,60.00,13.21
2020-08-26 02:49:08 UTC,2882,8.61,14.21,14.38,2701.00,-62.00,68.00,60.00,14.21
2020-08-26 02:51:08 UTC,2883,9.35,14.70,16.26,2703.00,-63.00,68.00,60.00,14.70
2020-08-26 02:53:08 UTC,2884,9.00,15.42,16.05,2705.00,-66.00,68.00,61.00,15.42
2020-08-26 02:55:09 UTC,2885,9.33,16.19,17.70,2707.00,-66.00,68.00,61.00,16.19
2020-08-26 02:57:08 UTC,2886,9.29,16.16,16.91,2709.00,-62.00,68.00,60.00,16.16
2020-08-26 02:59:08 UTC,2887,9.51,15.19,15.44,2711.00,-61.00,68.00,60.00,15.19
2020-08-26 03:01:09 UTC,2888,8.97,14.79,15.29,2713.00,-62.00,68.00,60.00,14.79
2020-08-26 03:03:09 UTC,2889,8.97,17.09,17.69,2715.00,-64.00,68.00,61.00,17.09
2020-08-26 03:05:09 UTC,2890,9.68,16.43,17.39,2717.00,-64.00,68.00,61.00,16.43
2020-08-26 03:07:08 UTC,2891,10.05,15.64,16.54,2719.00,-63.00,68.00,61.00,15.64
2020-08-26 03:09:09 UTC,2892,9.88,15.59,16.00,2721.00,-63.00,68.00,61.00,15.59
2020-08-26 03:11:09 UTC,2893,9.22,14.83,16.24,2723.00,-63.00,67.00,60.00,14.83
2020-08-26 03:13:09 UTC,2894,10.32,17.79,19.28,2725.00,-65.00,68.00,60.00,17.79
2020-08-26 03:15:09 UTC,2895,10.59,16.68,17.09,2727.00,-66.00,68.00,60.00,16.68
2020-08-26 03:17:08 UTC,2896,10.21,16.47,16.97,2729.00,-66.00,68.00,61.00,16.47
2020-08-26 03:19:08 UTC,2897,10.12,17.38,18.81,2731.00,-67.00,68.00,60.00,17.38
2020-08-26 03:21:08 UTC,2898,11.64,19.29,19.75,2733.00,-67.00,68.00,60.00,19.29
2020-08-26 03:23:09 UTC,2899,11.18,16.75,18.23,2735.00,-67.00,68.00,60.00,16.75
2020-08-26 03:25:09 UTC,2900,10.79,18.51,19.56,2737.00,-67.00,68.00,60.00,18.51
2020-08-26 03:27:09 UTC,2901,11.59,19.41,20.46,2739.00,-66.00,68.00,60.00,19.41
2020-08-26 03:29:09 UTC,2902,11.69,18.53,20.10,2741.00,-66.00,68.00,60.00,18.53
2020-08-26 03:31:09 UTC,2903,11.56,19.75,20.60,2743.00,-66.00,68.00,60.00,19.75
2020-08-26 03:33:09 UTC,2904,12.20,20.98,21.44,2745.00,-66.00,68.00,60.00,20.98
2020-08-26 03:35:09 UTC,2905,13.83,23.31,23.81,2747.00,-66.00,68.00,60.00,23.31
2020-08-26 03:37:09 UTC,2906,15.51,25.44,26.68,2749.00,-66.00,68.00,60.00,25.44
2020-08-26 03:39:09 UTC,2907,14.67,23.56,25.13,2751.00,-66.00,68.00,60.00,23.56
2020-08-26 03:41:09 UTC,2908,15.57,25.25,26.68,2753.00,-66.00,68.00,60.00,25.25
2020-08-26 03:43:09 UTC,2909,16.49,27.47,28.44,2755.00,-64.00,68.00,60.00,27.31
2020-08-26 03:45:09 UTC,2910,17.17,28.75,30.27,2757.00,-64.00,68.00,60.00,28.44
2020-08-26 03:47:09 UTC,2911,18.35,31.26,32.86,2759.00,-64.00,68.00,60.00,30.28
2020-08-26 03:49:09 UTC,2912,18.60,31.45,33.67,2761.00,-63.00,68.00,60.00,30.51
2020-08-26 03:51:09 UTC,2913,19.61,32.88,34.32,2763.00,-63.00,68.00,60.00,31.47
2020-08-26 03:53:09 UTC,2914,19.96,33.56,35.37,2765.00,-63.00,68.00,60.00,31.86
2020-08-26 03:55:09 UTC,2915,19.52,31.55,31.97,2767.00,-64.00,68.00,60.00,30.57
2020-08-26 03:57:09 UTC,2916,20.91,35.16,36.38,2769.00,-64.00,68.00,60.00,32.77
2020-08-26 03:59:09 UTC,2917,22.33,37.24,38.72,2771.00,-64.00,68.00,60.00,34.02
2020-08-26 04:01:08 UTC,2918,21.12,35.71,37.45,2773.00,-64.00,68.00,60.00,33.24
2020-08-26 04:03:08 UTC,2919,19.93,34.62,36.77,2775.00,-63.00,68.00,60.00,32.50
2020-08-26 04:05:09 UTC,2920,19.60,32.87,34.15,2777.00,-61.00,68.00,61.00,31.42
2020-08-26 04:07:09 UTC,2921,14.98,24.72,25.58,2779.00,-58.00,67.00,62.00,24.67
2020-08-26 04:09:09 UTC,2922,12.64,20.05,20.47,2781.00,-66.00,67.00,63.00,20.05
2020-08-26 04:11:09 UTC,2923,12.40,18.76,19.14,2783.00,-66.00,66.00,63.00,18.76
2020-08-26 04:13:09 UTC,2924,12.32,19.42,20.04,2785.00,-66.00,66.00,64.00,19.42
2020-08-26 04:15:09 UTC,2925,10.70,17.50,18.02,2787.00,-63.00,67.00,64.00,17.50
2020-08-26 04:17:09 UTC,2926,11.27,19.24,19.81,2789.00,-64.00,67.00,64.00,19.24
2020-08-26 04:19:09 UTC,2927,12.43,20.05,20.34,2791.00,-60.00,66.00,65.00,20.05
2020-08-26 04:21:08 UTC,2928,12.09,20.07,20.80,2793.00,-61.00,67.00,65.00,20.07
2020-08-26 04:23:08 UTC,2929,12.02,20.16,20.35,2795.00,-61.00,67.00,64.00,20.16
2020-08-26 04:25:08 UTC,2930,12.12,19.25,20.28,2797.00,-63.00,66.00,65.00,19.25
2020-08-26 04:27:09 UTC,2931,10.65,18.92,19.85,2799.00,-64.00,67.00,65.00,18.92
2020-08-26 04:29:09 UTC,2932,11.21,18.04,18.74,2801.00,-63.00,67.00,64.00,18.04
2020-08-26 04:31:09 UTC,2933,11.44,20.05,20.88,2803.00,-63.00,67.00,64.00,20.05
2020-08-26 04:33:08 UTC,2934,11.52,19.34,19.78,2805.00,-63.00,67.00,64.00,19.34
2020-08-26 04:35:09 UTC,2935,11.61,19.20,19.42,2807.00,-63.00,67.00,64.00,19.20
2020-08-26 04:37:09 UTC,2936,11.76,19.09,19.76,2809.00,-63.00,67.00,63.00,19.09
2020-08-26 04:39:09 UTC,2937,12.49,21.23,22.25,2811.00,-62.00,66.00,64.00,21.23
2020-08-26 04:41:09 UTC,2938,13.57,20.60,21.52,2813.00,-64.00,67.00,64.00,20.60
2020-08-26 04:43:09 UTC,2939,11.79,18.91,20.21,2815.00,-64.00,67.00,63.00,18.91
2020-08-26 04:45:09 UTC,2940,13.05,21.02,21.78,2817.00,-64.00,65.00,65.00,21.02
2020-08-26 04:47:09 UTC,2941,12.86,20.80,21.61,2819.00,-64.00,67.00,66.00,20.80
2020-08-26 04:49:09 UTC,2942,12.78,21.51,22.69,2821.00,-61.00,65.00,65.00,21.51
2020-08-26 04:51:09 UTC,2943,12.57,20.22,21.41,2823.00,-62.00,66.00,67.00,20.22
2020-08-26 04:53:09 UTC,2944,12.41,21.08,22.49,2825.00,-64.00,65.00,67.00,21.08
2020-08-26 04:55:09 UTC,2945,12.71,21.98,22.29,2827.00,-61.00,65.00,67.00,21.98
2020-08-26 04:57:09 UTC,2946,13.48,22.41,23.09,2829.00,-63.00,64.00,68.00,22.41
2020-08-26 04:59:09 UTC,2947,12.93,20.97,21.62,2831.00,-62.00,65.00,68.00,20.97
2020-08-26 05:01:09 UTC,2948,12.67,21.51,22.49,2833.00,-63.00,66.00,67.00,21.51
2020-08-26 05:03:09 UTC,2949,12.71,22.82,23.95,2835.00,-64.00,65.00,67.00,22.82
2020-08-26 05:05:09 UTC,2950,12.78,21.85,22.50,2837.00,-59.00,65.00,67.00,21.85
2020-08-26 05:07:09 UTC,2951,13.95,23.21,23.81,2839.00,-62.00,64.00,69.00,23.21
2020-08-26 05:09:08 UTC,2952,13.45,22.93,24.17,2841.00,-62.00,65.00,69.00,22.93
2020-08-26 05:11:08 UTC,2953,13.25,22.42,23.33,2843.00,-63.00,65.00,69.00,22.42
2020-08-26 05:13:08 UTC,2954,13.25,22.82,23.66,2845.00,-63.00,64.00,68.00,22.82
2020-08-26 05:15:09 UTC,2955,13.86,22.47,23.42,2847.00,-63.00,65.00,69.00,22.47
2020-08-26 05:17:09 UTC,2956,13.88,22.75,24.19,2849.00,-60.00,64.00,69.00,22.75
2020-08-26 05:19:09 UTC,2957,13.61,24.34,25.27,2851.00,-62.00,64.00,70.00,24.34
2020-08-26 05:21:08 UTC,2958,13.96,23.09,24.51,2853.00,-60.00,64.00,71.00,23.09
2020-08-26 05:23:08 UTC,2959,12.84,21.25,22.68,2855.00,-61.00,64.00,70.00,21.25
2020-08-26 05:25:09 UTC,2960,12.61,21.75,22.81,2857.00,-63.00,64.00,70.00,21.75
2020-08-26 05:27:09 UTC,2961,11.97,19.28,19.86,2859.00,-61.00,65.00,69.00,19.28
2020-08-26 05:29:08 UTC,2962,12.29,19.65,20.27,2861.00,-60.00,64.00,68.00,19.65
2020-08-26 05:31:08 UTC,2963,11.87,20.46,21.28,2863.00,-63.00,66.00,68.00,20.46
2020-08-26 05:33:08 UTC,2964,11.35,20.02,21.30,2865.00,-63.00,66.00,67.00,20.02
2020-08-26 05:35:08 UTC,2965,12.25,20.40,21.10,2867.00,-63.00,65.00,68.00,20.40
2020-08-26 05:37:08 UTC,2966,12.15,21.79,22.54,2869.00,-63.00,66.00,68.00,21.79
2020-08-26 05:39:09 UTC,2967,11.22,19.24,20.33,2871.00,-63.00,66.00,67.00,19.24
2020-08-26 05:41:08 UTC,2968,11.47,19.29,21.67,2873.00,-62.00,66.00,67.00,19.29
2020-08-26 05:43:08 UTC,2969,11.36,18.95,20.14,2875.00,-61.00,65.00,67.00,18.95
2020-08-26 05:45:09 UTC,2970,12.47,19.93,20.91,2877.00,-62.00,65.00,68.00,19.93
2020-08-26 05:47:09 UTC,2971,10.11,15.67,17.17,2879.00,-62.00,66.00,67.00,15.67
2020-08-26 05:49:09 UTC,2972,9.98,17.11,17.93,2881.00,-62.00,65.00,67.00,17.11
2020-08-26 05:51:09 UTC,2973,11.30,18.31,19.35,2883.00,-61.00,65.00,67.00,18.31
2020-08-26 05:53:09 UTC,2974,11.54,20.24,21.26,2885.00,-64.00,65.00,67.00,20.24
2020-08-26 05:55:09 UTC,2975,11.48,19.85,20.61,2887.00,-64.00,65.00,68.00,19.85
2020-08-26 05:57:08 UTC,2976,10.75,19.06,19.58,2889.00,-64.00,64.00,69.00,19.06
2020-08-26 05:59:09 UTC,2977,10.89,19.25,20.09,2891.00,-64.00,64.00,69.00,19.25
2020-08-26 06:01:09 UTC,2978,10.84,18.69,19.36,2893.00,-59.00,64.00,69.00,18.69
2020-08-26 06:03:09 UTC,2979,10.93,19.80,20.94,2895.00,-60.00,65.00,69.00,19.80
2020-08-26 06:05:09 UTC,2980,10.88,18.22,18.82,2897.00,-62.00,65.00,69.00,18.22
2020-08-26 06:07:08 UTC,2981,9.92,17.77,18.36,2899.00,-60.00,66.00,68.00,17.77
2020-08-26 06:09:08 UTC,2982,11.44,19.58,20.09,2901.00,-60.00,65.00,68.00,19.58
2020-08-26 06:11:09 UTC,2983,10.70,19.41,20.48,2903.00,-60.00,66.00,68.00,19.41
2020-08-26 06:13:08 UTC,2984,10.71,17.73,18.52,2905.00,-60.00,66.00,66.00,17.73
2020-08-26 06:15:08 UTC,2985,10.62,19.27,20.02,2907.00,-61.00,65.00,67.00,19.27
2020-08-26 06:17:08 UTC,2986,11.68,18.00,18.65,2909.00,-62.00,65.00,68.00,18.00
2020-08-26 06:19:09 UTC,2987,11.40,18.42,19.02,2911.00,-62.00,66.00,68.00,18.42
2020-08-26 06:21:08 UTC,2988,11.54,19.20,20.18,2913.00,-65.00,65.00,67.00,19.20
2020-08-26 06:23:08 UTC,2989,11.48,20.89,21.35,2915.00,-62.00,65.00,69.00,20.89
2020-08-26 06:25:09 UTC,2990,10.49,18.76,19.51,2917.00,-64.00,66.00,67.00,18.76
2020-08-26 06:27:09 UTC,2991,10.67,17.98,19.71,2919.00,-65.00,66.00,67.00,17.98
2020-08-26 06:29:09 UTC,2992,11.38,20.20,21.31,2921.00,-65.00,66.00,67.00,20.20
2020-08-26 06:31:09 UTC,2993,11.15,19.06,20.38,2923.00,-62.00,66.00,66.00,19.06
2020-08-26 06:33:08 UTC,2994,11.91,22.05,23.18,2925.00,-61.00,65.00,67.00,22.05
2020-08-26 06:35:08 UTC,2995,11.62,21.40,22.00,2927.00,-61.00,66.00,67.00,21.40
2020-08-26 06:37:08 UTC,2996,11.56,19.93,20.69,2929.00,-61.00,66.00,67.00,19.93
2020-08-26 06:39:08 UTC,2997,11.63,20.49,21.39,2931.00,-61.00,66.00,66.00,20.49
2020-08-26 06:41:08 UTC,2998,11.65,20.51,21.05,2933.00,-61.00,66.00,67.00,20.51
2020-08-26 06:43:09 UTC,2999,11.75,20.95,21.53,2935.00,-61.00,66.00,66.00,20.95
2020-08-26 06:45:08 UTC,3000,11.52,21.48,22.37,2937.00,-61.00,66.00,66.00,21.48
2020-08-26 06:47:08 UTC,3001,11.98,20.93,22.13,2939.00,-61.00,65.00,67.00,20.93
2020-08-26 06:49:08 UTC,3002,11.76,19.80,20.33,2941.00,-61.00,65.00,69.00,19.80
2020-08-26 06:51:08 UTC,3003,11.62,20.27,21.18,2943.00,-61.00,65.00,69.00,20.27
2020-08-26 06:53:08 UTC,3004,11.07,19.65,20.49,2945.00,-61.00,66.00,68.00,19.65
2020-08-26 06:55:08 UTC,3005,11.02,19.27,19.90,2947.00,-61.00,66.00,67.00,19.27
2020-08-26 06:57:08 UTC,3006,10.96,19.37,20.65,2949.00,-61.00,66.00,67.00,19.37
2020-08-26 06:59:08 UTC,3007,11.44,21.16,21.56,2951.00,-60.00,66.00,67.00,21.16
2020-08-26 07:01:08 UTC,3008,10.86,19.75,20.56,2953.00,-61.00,65.00,66.00,19.75
2020-08-26 07:03:08 UTC,3009,11.60,19.34,20.19,2955.00,-61.00,65.00,68.00,19.34
2020-08-26 07:05:09 UTC,3010,10.57,18.40,18.92,2957.00,-62.00,65.00,68.00,18.40
2020-08-26 07:07:08 UTC,3011,12.70,21.09,22.40,2959.00,-62.00,64.00,69.00,21.09
2020-08-26 07:09:08 UTC,3012,11.66,19.05,20.30,2961.00,-62.00,65.00,69.00,19.05
2020-08-26 07:11:09 UTC,3013,11.77,20.77,21.54,2963.00,-61.00,64.00,70.00,20.77
2020-08-26 07:13:09 UTC,3014,12.11,20.45,22.04,2965.00,-60.00,64.00,70.00,20.45
2020-08-26 07:15:08 UTC,3015,12.21,21.95,22.91,2967.00,-58.00,64.00,70.00,21.95
2020-08-26 07:17:09 UTC,3016,12.30,20.91,22.61,2969.00,-58.00,65.00,70.00,20.91
2020-08-26 07:19:08 UTC,3017,11.57,20.09,21.95,2971.00,-58.00,65.00,70.00,20.09
2020-08-26 07:21:08 UTC,3018,10.85,20.19,20.67,2973.00,-59.00,66.00,69.00,20.19
2020-08-26 07:23:08 UTC,3019,11.81,19.76,21.30,2975.00,-58.00,66.00,68.00,19.76
2020-08-26 07:25:08 UTC,3020,10.36,18.07,19.64,2977.00,-59.00,66.00,68.00,18.07
2020-08-26 07:27:08 UTC,3021,11.15,20.44,22.17,2979.00,-61.00,66.00,67.00,20.44
2020-08-26 07:29:08 UTC,3022,11.48,20.28,20.87,2981.00,-61.00,66.00,67.00,20.28
2020-08-26 07:31:09 UTC,3023,12.25,20.93,21.58,2983.00,-66.00,65.00,68.00,20.93
2020-08-26 07:33:09 UTC,3024,10.91,19.30,20.29,2985.00,-62.00,65.00,68.00,19.30
2020-08-26 07:35:08 UTC,3025,10.11,18.56,19.89,2987.00,-62.00,66.00,67.00,18.56
2020-08-26 07:37:09 UTC,3026,11.50,19.04,19.73,2989.00,-61.00,65.00,68.00,19.04
2020-08-26 07:39:08 UTC,3027,11.57,20.43,21.65,2991.00,-60.00,66.00,68.00,20.43
2020-08-26 07:41:08 UTC,3028,11.89,19.12,19.79,2993.00,-61.00,66.00,67.00,19.12
2020-08-26 07:43:09 UTC,3029,11.37,19.57,20.39,2995.00,-61.00,66.00,67.00,19.57
2020-08-26 07:45:08 UTC,3030,10.66,19.09,19.68,2997.00,-61.00,66.00,67.00,19.09
2020-08-26 07:47:09 UTC,3031,10.91,18.38,19.06,2999.00,-61.00,66.00,66.00,18.38
2020-08-26 07:49:08 UTC,3032,10.32,19.40,20.38,3001.00,-61.00,65.00,66.00,19.40
2020-08-26 07:51:08 UTC,3033,10.56,19.76,21.15,3003.00,-61.00,66.00,66.00,19.76
2020-08-26 07:53:08 UTC,3034,10.83,19.70,20.67,3005.00,-61.00,66.00,66.00,19.70
2020-08-26 07:55:08 UTC,3035,11.13,19.40,19.62,3007.00,-61.00,66.00,66.00,19.40
2020-08-26 07:57:08 UTC,3036,11.05,18.80,20.69,3009.00,-61.00,66.00,66.00,18.80
2020-08-26 07:59:09 UTC,3037,10.26,19.19,20.40,3011.00,-63.00,66.00,66.00,19.19
2020-08-26 08:01:08 UTC,3038,10.07,18.36,19.28,3013.00,-63.00,66.00,65.00,18.36
2020-08-26 08:03:08 UTC,3039,10.02,17.43,19.30,3015.00,-61.00,67.00,65.00,17.43
2020-08-26 08:05:09 UTC,3040,9.98,18.36,18.85,3017.00,-61.00,66.00,65.00,18.36
2020-08-26 08:07:09 UTC,3041,10.26,18.57,18.91,3019.00,-61.00,67.00,65.00,18.57
2020-08-26 08:09:08 UTC,3042,11.32,19.75,21.23,3021.00,-62.00,67.00,65.00,19.75
2020-08-26 08:11:09 UTC,3043,11.80,21.36,22.12,3023.00,-61.00,67.00,65.00,21.36
2020-08-26 08:13:09 UTC,3044,20.36,36.00,38.62,3025.00,-63.00,66.00,65.00,32.00
2020-08-26 08:15:08 UTC,3045,36.13,62.70,66.32,3027.00,-65.00,66.00,65.00,46.57
2020-08-26 08:17:08 UTC,3046,37.31,65.02,67.73,3029.00,-64.00,67.00,65.00,47.42
2020-08-26 08:19:08 UTC,3047,36.68,61.89,65.66,3031.00,-64.00,67.00,65.00,46.06
2020-08-26 08:21:08 UTC,3048,38.20,65.24,68.94,3033.00,-61.00,67.00,65.00,47.59
2020-08-26 08:23:08 UTC,3049,37.19,62.50,65.31,3035.00,-61.00,67.00,65.00,46.35
2020-08-26 08:25:08 UTC,3050,34.45,60.86,65.39,3037.00,-61.00,67.00,65.00,45.71
2020-08-26 08:27:08 UTC,3051,34.21,61.05,66.28,3039.00,-61.00,67.00,65.00,45.74
2020-08-26 08:29:09 UTC,3052,28.13,48.29,49.62,3041.00,-61.00,67.00,65.00,40.13
2020-08-26 08:31:08 UTC,3053,23.79,43.12,45.33,3043.00,-61.00,67.00,65.00,37.30
2020-08-26 08:33:08 UTC,3054,26.82,47.29,50.36,3045.00,-61.00,67.00,65.00,39.76
2020-08-26 08:35:09 UTC,3055,29.33,51.87,54.27,3047.00,-60.00,67.00,65.00,41.75
2020-08-26 08:37:08 UTC,3056,22.74,40.42,42.55,3049.00,-59.00,66.00,65.00,35.96
2020-08-26 08:39:08 UTC,3057,22.42,39.56,42.06,3051.00,-61.00,67.00,65.00,35.46
2020-08-26 08:41:08 UTC,3058,29.45,51.91,56.53,3053.00,-62.00,66.00,65.00,41.84
2020-08-26 08:43:08 UTC,3059,28.56,51.15,55.45,3055.00,-62.00,66.00,65.00,41.65
2020-08-26 08:45:09 UTC,3060,28.53,51.31,55.29,3057.00,-62.00,67.00,65.00,41.80
2020-08-26 08:47:08 UTC,3061,28.95,50.16,54.14,3059.00,-61.00,66.00,65.00,41.39
2020-08-26 08:49:08 UTC,3062,29.36,51.06,55.30,3061.00,-61.00,66.00,65.00,41.51
2020-08-26 08:51:08 UTC,3063,31.79,54.71,57.57,3063.00,-61.00,66.00,65.00,43.43
2020-08-26 08:53:08 UTC,3064,32.51,57.34,61.58,3065.00,-62.00,66.00,65.00,44.42
2020-08-26 08:55:09 UTC,3065,34.24,61.61,65.43,3067.00,-61.00,66.00,65.00,46.00
2020-08-26 08:57:08 UTC,3066,38.49,66.35,71.02,3069.00,-61.00,66.00,65.00,48.00
2020-08-26 08:59:09 UTC,3067,38.65,66.62,71.05,3071.00,-64.00,66.00,65.00,48.16
2020-08-26 09:01:09 UTC,3068,40.87,70.33,75.33,3073.00,-63.00,66.00,65.00,49.69
2020-08-26 09:03:08 UTC,3069,52.25,88.13,94.34,3075.00,-59.00,66.00,65.00,58.13
2020-08-26 09:05:09 UTC,3070,56.30,96.04,103.66,3077.00,-58.00,66.00,65.00,63.28
2020-08-26 09:07:09 UTC,3071,63.67,109.39,117.44,3079.00,-59.00,65.00,65.00,72.18
2020-08-26 09:09:08 UTC,3072,94.42,157.94,168.10,3081.00,-59.00,66.00,65.00,104.50
2020-08-26 09:11:08 UTC,3073,115.96,191.08,207.04,3083.00,-64.00,66.00,65.00,126.69
2020-08-26 09:13:09 UTC,3074,117.36,189.85,202.75,3085.00,-61.00,66.00,64.00,125.75
2020-08-26 09:15:08 UTC,3075,121.58,202.82,216.69,3087.00,-61.00,66.00,64.00,134.42
2020-08-26 09:17:08 UTC,3076,130.56,214.19,227.11,3089.00,-60.00,66.00,64.00,142.05
2020-08-26 09:19:08 UTC,3077,145.34,239.70,257.38,3091.00,-61.00,66.00,64.00,159.21
2020-08-26 09:21:08 UTC,3078,141.93,232.85,249.73,3093.00,-61.00,66.00,65.00,154.55
2020-08-26 09:23:08 UTC,3079,134.51,222.69,241.16,3095.00,-63.00,66.00,65.00,147.65
2020-08-26 09:25:08 UTC,3080,138.95,230.09,247.12,3097.00,-60.00,66.00,65.00,152.61
2020-08-26 09:27:08 UTC,3081,136.20,226.96,241.76,3099.00,-63.00,66.00,65.00,150.60
2020-08-26 09:29:08 UTC,3082,130.76,217.78,236.41,3101.00,-61.00,66.00,65.00,144.37
2020-08-26 09:31:08 UTC,3083,137.95,230.25,247.54,3103.00,-61.00,65.00,65.00,152.82
2020-08-26 09:33:08 UTC,3084,141.42,235.11,252.39,3105.00,-61.00,65.00,66.00,155.98
2020-08-26 09:35:08 UTC,3085,146.30,239.76,258.19,3107.00,-61.00,65.00,66.00,159.20
2020-08-26 09:37:09 UTC,3086,145.05,242.29,261.27,3109.00,-61.00,66.00,66.00,160.79
2020-08-26 09:39:09 UTC,3087,141.26,233.53,251.85,3111.00,-61.00,66.00,66.00,154.89
2020-08-26 09:41:09 UTC,3088,136.47,226.40,245.11,3113.00,-64.00,66.00,66.00,150.33
2020-08-26 09:43:08 UTC,3089,139.08,232.32,251.55,3115.00,-64.00,66.00,66.00,154.09
2020-08-26 09:45:08 UTC,3090,137.10,228.19,245.77,3117.00,-64.00,66.00,66.00,151.38
2020-08-26 09:47:08 UTC,3091,142.52,239.89,257.67,3119.00,-63.00,66.00,66.00,159.24
2020-08-26 09:49:08 UTC,3092,141.44,236.74,257.13,3121.00,-61.00,66.00,66.00,157.09
2020-08-26 09:51:08 UTC,3093,140.33,235.50,255.33,3123.00,-62.00,66.00,66.00,156.15
2020-08-26 09:53:08 UTC,3094,141.21,232.72,248.55,3125.00,-62.00,66.00,66.00,154.32
2020-08-26 09:55:08 UTC,3095,141.02,234.52,253.13,3127.00,-61.00,65.00,66.00,155.56
2020-08-26 09:57:08 UTC,3096,145.45,243.12,258.73,3129.00,-61.00,65.00,66.00,161.29
2020-08-26 09:59:08 UTC,3097,141.60,237.76,256.09,3131.00,-62.00,65.00,66.00,157.78
2020-08-26 10:01:08 UTC,3098,143.98,243.57,260.80,3133.00,-61.00,65.00,66.00,161.61
2020-08-26 10:03:09 UTC,3099,145.50,242.83,261.00,3135.00,-59.00,66.00,66.00,161.11
2020-08-26 10:05:09 UTC,3100,144.50,240.26,259.10,3137.00,-58.00,65.00,66.00,159.40
2020-08-26 10:07:08 UTC,3101,141.32,238.30,254.93,3139.00,-63.00,65.00,66.00,158.14
2020-08-26 10:09:08 UTC,3102,139.90,231.90,248.81,3141.00,-63.00,65.00,66.00,153.81
2020-08-26 10:11:08 UTC,3103,140.47,234.08,254.24,3143.00,-62.00,65.00,66.00,155.24
2020-08-26 10:13:08 UTC,3104,141.18,236.46,256.44,3145.00,-63.00,65.00,66.00,156.88
2020-08-26 10:15:09 UTC,3105,139.30,234.47,253.25,3147.00,-61.00,65.00,66.00,155.75
2020-08-26 10:17:08 UTC,3106,141.93,235.16,252.41,3149.00,-61.00,65.00,66.00,156.11
